type,name,gu,dong,lat,lng,address
지역근린공원,탑골공원,종로구,종로2가,37.57098139,126.9882502,서울특별시 종로구 종로2가 종로
지역근린공원,당산동마을공원,영등포구,당산동,37.52779771,126.9085463,서울특별시 영등포구 당산동 
지역근린공원,테헤란공원,강남구,수서동,37.48803449,127.1061196,서울특별시 강남구 수서동 광평로60길
지역근린공원,연지공원,강서구,화곡동,37.55469027,126.8532886,서울특별시 강서구 화곡동 공항대로46길
지역근린공원,불암산공원,노원구,중계동,37.66222652,127.0792063,서울특별시 노원구 중계동 덕릉로94길
대형시민/도심공원,뚝섬한강공원,광진구,자양동,37.52934202,127.0697754,서울특별시 광진구 자양동 
지역근린공원,야생화단지,송파구,가락동,37.49598714,127.1004103,서울특별시 송파구 가락동 삼학사로2길
지역근린공원,와룡공원,종로구,명륜3가,37.59125242,126.9902617,서울특별시 종로구 명륜3가 와룡공원길
지역근린공원,백토공원,송파구,오금동,37.50824844,127.1325847,서울특별시 송파구 오금동 양재대로72길
지역근린공원,근린공원,송파구,문정동,37.48974889,127.1330516,서울특별시 송파구 문정동 송이로31길
지역근린공원,근린공원,영등포구,대림동,37.49140341,126.9033271,서울특별시 영등포구 대림동 대림로
지역근린공원,등마루공원,강서구,등촌동,37.55603112,126.8574009,서울특별시 강서구 등촌동 
지역근린공원,근린공원,양천구,신월동,37.52215666,126.8279278,서울특별시 양천구 신월동 지양로7길
지역근린공원,포방골소공원,서대문구,홍은동,37.59987639,126.9506698,서울특별시 서대문구 홍은동 포방터8길
지역근린공원,신사근린공원,은평구,신사동,37.59257173,126.9102108,서울특별시 은평구 신사동 
지역근린공원,청담배수지공원,강남구,삼성동,37.52104184,127.0614309,서울특별시 강남구 삼성동 
지역근린공원,양재천생태공원,서초구,우면동,37.45548799,127.0144301,서울특별시 서초구 우면동 
지역근린공원,순화어린이공원,중구,순화동,37.56354624,126.9712479,서울특별시 중구 순화동 
지역근린공원,참다래어린이공원,은평구,응암동,37.59529853,126.917337,서울특별시 은평구 응암동 응암로25길
지역근린공원,광진공원,강동구,천호동,37.54297043,127.1225179,서울특별시 강동구 천호동 구천면로13길
지역근린공원,봉황공원,중랑구,상봉동,37.59502436,127.0847554,서울특별시 중랑구 상봉동 동일로116길
지역근린공원,갈말근린공원,노원구,상계동,37.66556278,127.053434,서울특별시 노원구 상계동 동일로227길
지역근린공원,나말어린이공원,양천구,목동,37.53860157,126.8645341,서울특별시 양천구 목동 목동중앙남로3가길
지역근린공원,웃말근린공원,송파구,가락동,37.5023167,127.1230954,서울특별시 송파구 가락동 송이로15길
지역근린공원,보명어린이공원,관악구,신림동,37.4755759,126.9256334,서울특별시 관악구 신림동 
지역근린공원,볕우물공원,강동구,암사동,37.55358256,127.1358166,서울특별시 강동구 암사동 고덕로24길
지역근린공원,동산어린이공원,성북구,하월곡동,37.60637954,127.0345443,서울특별시 성북구 하월곡동 오패산로3길
지역근린공원,해태어린이공원,도봉구,도봉동,37.67204987,127.0411088,서울특별시 도봉구 도봉동 
지역근린공원,화곡1시민공원,강서구,화곡동,37.54532712,126.8514002,서울특별시 강서구 화곡동 까치산로18길
지역근린공원,숭례문광장,중구,남대문로5가,37.55943439,126.9751272,서울특별시 중구 남대문로5가 
지역근린공원,청계광장,종로구,서린동,37.56918088,126.9781048,서울특별시 종로구 서린동 
지역근린공원,천일어린이공원,강동구,천호동,37.54495557,127.1363886,서울특별시 강동구 천호동 구천면로42길
지역근린공원,홍릉공원,동대문구,청량리동,37.58927799,127.045229,서울특별시 동대문구 청량리동 홍릉로
지역근린공원,갈산공원,양천구,신정동,37.50824973,126.8690043,서울특별시 양천구 신정동 목동남로
지역근린공원,까치공원,강남구,대치동,37.49698828,127.0592292,서울특별시 강남구 대치동 
지역근린공원,둥근달어린이공원,도봉구,쌍문동,37.64967101,127.0302803,서울특별시 도봉구 쌍문동 
지역근린공원,명달가로공원,서초구,서초동,37.48803961,127.0040338,서울특별시 서초구 서초동 
지역근린공원,새락골어린이공원,은평구,신사동,37.59895936,126.9111703,서울특별시 은평구 신사동 은평로3가길
지역근린공원,상일동산공원,강동구,상일동,37.54901979,127.1653863,서울특별시 강동구 상일동 
지역근린공원,솔밭공원,노원구,공릉동,37.62328964,127.0880575,서울특별시 노원구 공릉동 화랑로51길
지역근린공원,정릉천공원,동대문구,용두동,37.57329056,127.0350091,서울특별시 동대문구 용두동 
지역근린공원,돌산체육공원,중랑구,망우동,37.59130969,127.1043443,서울특별시 중랑구 망우동 
지역근린공원,염주골공원,강동구,명일동,37.54994059,127.1456059,서울특별시 강동구 명일동 양재대로138길
지역근린공원,길마어린이공원,은평구,갈현동,37.61465572,126.915706,서울특별시 은평구 갈현동 연서로21길
지역근린공원,선봉공원,관악구,봉천동,37.48519164,126.9396852,서울특별시 관악구 봉천동 봉천로27길
지역근린공원,새들어린이놀이터,관악구,신림동,37.48866549,126.925761,서울특별시 관악구 신림동 
지역근린공원,근린공원,송파구,송파동,37.50152902,127.1153572,서울특별시 송파구 송파동 
지역근린공원,삼성은행나무공원,강남구,삼성동,37.51653122,127.045798,서울특별시 강남구 삼성동 
지역근린공원,한아름공원,노원구,상계동,37.6574984,127.0613227,서울특별시 노원구 상계동 
지역근린공원,문래공원,영등포구,문래동3가,37.51714716,126.89393,서울특별시 영등포구 문래동3가 
지역근린공원,꽃동산공원,중랑구,망우동,37.59132966,127.0989098,서울특별시 중랑구 망우동 용마산로100길
지역근린공원,무궁화공원,광진구,구의동,37.54126721,127.0944018,서울특별시 광진구 구의동 광나루로52길
지역근린공원,근린공원,성동구,금호동1가,37.55064268,127.0289757,서울특별시 성동구 금호동1가 
지역근린공원,진주어린이공원,양천구,신정동,37.52658147,126.8550219,서울특별시 양천구 신정동 
지역근린공원,나래어린이공원,노원구,공릉동,37.62695574,127.070634,서울특별시 노원구 공릉동 
지역근린공원,명일근린공원,강동구,상일동,37.5485239,127.1624834,서울특별시 강동구 상일동 
지역근린공원,무궁화공원,강북구,수유동,37.6473536,127.009249,서울특별시 강북구 수유동 
지역근린공원,문성공원,관악구,신림동,37.48201341,126.9028913,서울특별시 관악구 신림동 시흥대로164길
지역근린공원,일선공원,관악구,봉천동,37.47782171,126.949527,서울특별시 관악구 봉천동 쑥고개로26길
지역근린공원,잠원근린공원,서초구,잠원동,37.51269791,127.0101989,서울특별시 서초구 잠원동 
지역근린공원,궁산근린공원,강서구,마곡동,37.57412341,126.8392458,서울특별시 강서구 마곡동 
지역근린공원,달터공원,강남구,개포동,37.48596939,127.0605298,서울특별시 강남구 개포동 선릉로18길
지역근린공원,마천공원,송파구,마천동,37.50168308,127.1457701,서울특별시 송파구 마천동 성내천로23길
지역근린공원,생활체육공원,성북구,정릉동,37.61099777,126.9915811,서울특별시 성북구 정릉동 정릉로6길
지역근린공원,덕수공원,관악구,봉천동,37.47415394,126.9583526,서울특별시 관악구 봉천동 낙성대로
지역근린공원,서교어린이공원,마포구,서교동,37.55190103,126.9154076,서울특별시 마포구 서교동 양화로11길
지역근린공원,정훈공원,금천구,독산동,37.46566929,126.9063669,서울특별시 금천구 독산동 
지역근린공원,장미어린이공원,도봉구,창동,37.63813332,127.0363321,서울특별시 도봉구 창동 
지역근린공원,월곡1근린공원,성북구,하월곡동,37.60974023,127.0407871,서울특별시 성북구 하월곡동 
대형시민/도심공원,양화한강공원,영등포구,양화동,37.54277262,126.8955346,서울특별시 영등포구 양화동 노들로
지역근린공원,장수공원,양천구,신월동,37.5226123,126.8491414,서울특별시 양천구 신월동 신월로
대형시민/도심공원,용산가족공원,용산구,용산동6가,37.5212203,126.9837821,서울특별시 용산구 용산동6가 서빙고로
지역근린공원,오목수변공원,양천구,목동,37.52462812,126.8774716,서울특별시 양천구 목동 오목로
지역근린공원,대치유수지체육공원,강남구,대치동,37.50318127,127.0683618,서울특별시 강남구 대치동 
지역근린공원,개봉공원,구로구,개봉동,37.48514033,126.8484503,서울특별시 구로구 개봉동 개봉로3길
지역근린공원,부렴어린이공원,송파구,잠실동,37.50572559,127.0793196,서울특별시 송파구 잠실동 
지역근린공원,용양봉저정공원,동작구,본동,37.51190551,126.9577881,서울특별시 동작구 본동 
지역근린공원,칸나공원,동작구,신대방동,37.4855691,126.9046819,서울특별시 동작구 신대방동 시흥대로
지역근린공원,서원공원,관악구,신림동,37.47685493,126.9332489,서울특별시 관악구 신림동 서원3길
지역근린공원,무너미공원,강북구,수유동,37.64608344,127.0127515,서울특별시 강북구 수유동 
지역근린공원,두리어린이공원,마포구,망원동,37.56012191,126.9012304,서울특별시 마포구 망원동 방울내로5길
지역근린공원,강월어린이공원,양천구,신월동,37.51554946,126.83632,서울특별시 양천구 신월동 남부순환로82길
지역근린공원,새동네공원,도봉구,도봉동,37.68900621,127.0430222,서울특별시 도봉구 도봉동 
지역근린공원,명주그린공원,서초구,잠원동,37.5172087,127.015015,서울특별시 서초구 잠원동 
지역근린공원,국사봉공원,관악구,봉천동,37.49005841,126.9340661,서울특별시 관악구 봉천동 
지역근린공원,성내천공원,송파구,오금동,37.50013061,127.1407079,서울특별시 송파구 오금동 
지역근린공원,도화소공원,마포구,도화동,37.54115072,126.9455856,서울특별시 마포구 도화동 토정로37길
지역근린공원,개포근린공원,강남구,개포동,37.48322849,127.0660039,서울특별시 강남구 개포동 선릉로4길
지역근린공원,먹골공원,중랑구,묵동,37.61151359,127.0790145,서울특별시 중랑구 묵동 
지역근린공원,한사랑공원,금천구,독산동,37.46772744,126.904555,서울특별시 금천구 독산동 
지역근린공원,중랑둔치공원,중랑구,면목동,37.57529093,127.0788384,서울특별시 중랑구 면목동 
지역근린공원,도레미공원,강서구,방화동,37.57197523,126.8193818,서울특별시 강서구 방화동 
대형시민/도심공원,광나루한강공원,강동구,천호동,37.54905468,127.1206377,서울특별시 강동구 천호동 
지역근린공원,강동잔디광장,강동구,둔촌동,37.53302483,127.1523624,서울특별시 강동구 둔촌동 
지역근린공원,공원,강북구,수유동,37.64054812,127.0244054,서울특별시 강북구 수유동 
지역근린공원,배꽃공원,노원구,공릉동,37.62587588,127.0929978,서울특별시 노원구 공릉동 화랑로
지역근린공원,근린공원,광진구,구의동,37.54437433,127.0925365,서울특별시 광진구 구의동 광나루로
지역근린공원,근린공원,구로구,고척동,37.50689563,126.8561756,서울특별시 구로구 고척동 중앙로15길
지역근린공원,수정공원,송파구,문정동,37.48907952,127.1262309,서울특별시 송파구 문정동 
지역근린공원,샘터공원,강남구,삼성동,37.51531051,127.0474402,서울특별시 강남구 삼성동 
지역근린공원,해태어린이공원,양천구,신정동,37.52167381,126.8620085,서울특별시 양천구 신정동 은행정로6길
지역근린공원,소나무공원,강서구,화곡동,37.54705326,126.8477953,서울특별시 강서구 화곡동 
지역근린공원,서초4동마을마당,서초구,서초동,37.50264889,127.0223773,서울특별시 서초구 서초동 서운로26길
지역근린공원,청남공원,중랑구,신내동,37.61999872,127.1105321,서울특별시 중랑구 신내동 
지역근린공원,천일골목공원,강동구,천호동,37.54056421,127.1314325,서울특별시 강동구 천호동 진황도로27다길
지역근린공원,두산공원,금천구,독산동,37.47311013,126.8941732,서울특별시 금천구 독산동 시흥대로123길
지역근린공원,약초원공원,광진구,자양동,37.53288094,127.0664054,서울특별시 광진구 자양동 
지역근린공원,명우공원,강동구,명일동,37.55155884,127.1414433,서울특별시 강동구 명일동 
지역근린공원,무수어린이공원,도봉구,도봉동,37.68060444,127.0425986,서울특별시 도봉구 도봉동 
지역근린공원,반딧불공원,송파구,문정동,37.48793131,127.1241119,서울특별시 송파구 문정동 
대형시민/도심공원,백련공원,서대문구,홍은동,37.59038954,126.9289143,서울특별시 서대문구 홍은동 
지역근린공원,근린공원,강남구,개포동,37.48973828,127.0675948,서울특별시 강남구 개포동 개포로
지역근린공원,구두테마공원,성동구,성수동2가,37.54488597,127.0521767,서울특별시 성동구 성수동2가 연무장5길
지역근린공원,외국인선교사묘원,마포구,합정동,37.54650324,126.9113657,서울특별시 마포구 합정동 양화진길
지역근린공원,소망공원,중랑구,묵동,37.6110845,127.0748507,서울특별시 중랑구 묵동 
지역근린공원,어린이공원,양천구,신정동,37.51122337,126.8525478,서울특별시 양천구 신정동 신정로
대형시민/도심공원,서울광장,중구,태평로2가,37.56562368,126.9780359,서울특별시 중구 태평로2가 을지로
지역근린공원,둔촌어린이공원,강동구,둔촌동,37.53140748,127.1432797,서울특별시 강동구 둔촌동 
지역근린공원,희망동산,노원구,공릉동,37.62776618,127.0845691,서울특별시 노원구 공릉동 
지역근린공원,궁동공원,서대문구,연희동,37.56868952,126.9226865,서울특별시 서대문구 연희동 성산로7길
지역근린공원,근린공원,강남구,역삼동,37.49763124,127.0488951,서울특별시 강남구 역삼동 
지역근린공원,개웅소공원,구로구,개봉동,37.48808327,126.8546129,서울특별시 구로구 개봉동 
지역근린공원,벽운근린공원,노원구,상계동,37.68031812,127.0572509,서울특별시 노원구 상계동 동일로248가길
지역근린공원,홍련봉공원,광진구,구의동,37.54901678,127.094009,서울특별시 광진구 구의동 천호대로
지역근린공원,홍박공원,서대문구,홍은동,37.60143092,126.948793,서울특별시 서대문구 홍은동 
지역근린공원,게내어린이공원,강동구,상일동,37.54913611,127.171631,서울특별시 강동구 상일동 상일로5길
지역근린공원,강동구도시농업공원,강동구,둔촌동,37.53417434,127.151144,서울특별시 강동구 둔촌동 
지역근린공원,암사역사공원,강동구,암사동,37.55758818,127.1319812,서울특별시 강동구 암사동 
지역근린공원,성삼공원,성동구,성수동2가,37.54195321,127.0606154,서울특별시 성동구 성수동2가 성수이로18길
지역근린공원,소망공원,금천구,독산동,37.46936831,126.9016706,서울특별시 금천구 독산동 독산로75길
지역근린공원,금남공원,성동구,금호동3가,37.5505481,127.0213923,서울특별시 성동구 금호동3가 금호산8길
지역근린공원,천사공원,강동구,천호동,37.54380926,127.1284086,서울특별시 강동구 천호동 천중로12길
지역근린공원,서소문역사공원,중구,의주로2가,37.56056843,126.9693516,서울특별시 중구 의주로2가 칠패로
지역근린공원,박미사랑소공원,금천구,시흥동,37.43755366,126.904572,서울특별시 금천구 시흥동 
지역근린공원,꽃사슴공원,양천구,신정동,37.5218168,126.8484596,서울특별시 양천구 신정동 중앙로29길
지역근린공원,도심소공원,양천구,목동,37.54649982,126.8792285,서울특별시 양천구 목동 
지역근린공원,홍제문화소공원,서대문구,홍제동,37.59450906,126.9488864,서울특별시 서대문구 홍제동 세검정로4길
지역근린공원,남도어린이공원,양천구,신월동,37.5243691,126.8408331,서울특별시 양천구 신월동 
지역근린공원,논현까치공원,강남구,논현동,37.50849689,127.0251272,서울특별시 강남구 논현동 
지역근린공원,중곡어린이공원,광진구,중곡동,37.56468791,127.0791948,서울특별시 광진구 중곡동 긴고랑로5길
지역근린공원,호돌이공원,노원구,상계동,37.6687291,127.0503785,서울특별시 노원구 상계동 
지역근린공원,한마음공원,강남구,개포동,37.49623461,127.0756344,서울특별시 강남구 개포동 남부순환로
지역근린공원,개나리공원,도봉구,방학동,37.66739408,127.0371528,서울특별시 도봉구 방학동 
지역근린공원,돌말공원,금천구,가산동,37.48287202,126.8844288,서울특별시 금천구 가산동 
지역근린공원,삼선공원,성북구,삼선동1가,37.58299374,127.008556,서울특별시 성북구 삼선동1가 삼선교로4나길
지역근린공원,아차산공원,광진구,광장동,37.55194459,127.1010015,서울특별시 광진구 광장동 워커힐로
지역근린공원,새장골공원,은평구,불광동,37.62535141,126.9262828,서울특별시 은평구 불광동 연서로37가길
지역근린공원,허브천문공원,강동구,둔촌동,37.53726489,127.1543557,서울특별시 강동구 둔촌동 
지역근린공원,전곡마을마당공원,동대문구,전농동,37.58070428,127.0545616,서울특별시 동대문구 전농동 
지역근린공원,보람공원,강동구,성내동,37.52471699,127.1313123,서울특별시 강동구 성내동 양재대로85길
지역근린공원,언구비공원,서초구,반포동,37.50890779,127.0201457,서울특별시 서초구 반포동 
지역근린공원,중계근린공원,노원구,중계동,37.63987812,127.0657703,서울특별시 노원구 중계동 동일로
지역근린공원,체육공원,서대문구,홍은동,37.59429184,126.9430117,서울특별시 서대문구 홍은동 
지역근린공원,송학어린이공원,관악구,봉천동,37.48030402,126.9493668,서울특별시 관악구 봉천동 
지역근린공원,용마폭포공원,중랑구,면목동,37.57381071,127.0901757,서울특별시 중랑구 면목동 용마산로
지역근린공원,범바위공원,강서구,화곡동,37.54311664,126.8414952,서울특별시 강서구 화곡동 강서로34길
지역근린공원,신길근린공원,영등포구,신길동,37.50157161,126.9060129,서울특별시 영등포구 신길동 도림로80길
지역근린공원,희망어린이공원,노원구,상계동,37.67241379,127.0788078,서울특별시 노원구 상계동 
지역근린공원,근린공원,동작구,상도동,37.49984701,126.9353194,서울특별시 동작구 상도동 성대로17길
지역근린공원,근린공원,도봉구,방학동,37.66244824,127.0429435,서울특별시 도봉구 방학동 
지역근린공원,꿩고개근린공원,강서구,방화동,37.57785943,126.817568,서울특별시 강서구 방화동 
지역근린공원,당뒤어린이공원,양천구,신월동,37.5414592,126.8285537,서울특별시 양천구 신월동 화곡로5길
지역근린공원,석촌상상어린이공원,송파구,석촌동,37.50597224,127.0998257,서울특별시 송파구 석촌동 
지역근린공원,횃불어린이공원,서초구,양재동,37.47836117,127.037504,서울특별시 서초구 양재동 
지역근린공원,장미소공원,성동구,송정동,37.55226266,127.0687455,서울특별시 성동구 송정동 
지역근린공원,휴암문화공원,마포구,상암동,37.58310933,126.8804344,서울특별시 마포구 상암동 
지역근린공원,논현무궁화공원,강남구,논현동,37.50667082,127.0307389,서울특별시 강남구 논현동 
지역근린공원,상길례문화공원,성북구,장위동,37.61977499,127.0453343,서울특별시 성북구 장위동 돌곶이로
지역근린공원,중앙공원,관악구,봉천동,37.48448563,126.9482898,서울특별시 관악구 봉천동 봉천로41길
지역근린공원,조마공원,금천구,가산동,37.4756148,126.8955596,서울특별시 금천구 가산동 시흥대로149가길
지역근린공원,남현동광장형휴게공원,관악구,남현동,37.47631392,126.9807704,서울특별시 관악구 남현동 
지역근린공원,망우리공원웰컴센터,중랑구,망우동,37.59869468,127.1144987,서울특별시 중랑구 망우동 망우로
지역근린공원,근린공원,양천구,목동,37.53348604,126.864679,서울특별시 양천구 목동 
지역근린공원,새싹어린이공원,관악구,봉천동,37.48447734,126.9495462,서울특별시 관악구 봉천동 양녕로6다길
지역근린공원,체육공원,은평구,녹번동,37.61018008,126.9422204,서울특별시 은평구 녹번동 진흥로
지역근린공원,큰길어린이공원,마포구,성산동,37.56772842,126.9082514,서울특별시 마포구 성산동 월드컵북로
지역근린공원,체육공원,은평구,신사동,37.59738408,126.9036285,서울특별시 은평구 신사동 가좌로11가길
지역근린공원,일원까치공원,강남구,일원동,37.49207842,127.0881371,서울특별시 강남구 일원동 양재대로55길
지역근린공원,양재어린이공원,서초구,양재동,37.48337757,127.0392932,서울특별시 서초구 양재동 
지역근린공원,근린공원,강남구,대치동,37.4939651,127.0546324,서울특별시 강남구 대치동 선릉로
지역근린공원,동산어린이공원,동대문구,답십리동,37.56697702,127.057535,서울특별시 동대문구 답십리동 
지역근린공원,본마을공원,서초구,신원동,37.45467537,127.053123,서울특별시 서초구 신원동 
지역근린공원,밤섬공원,마포구,신정동,37.54288284,126.9318565,서울특별시 마포구 신정동 
지역근린공원,새마을어린이공원,노원구,상계동,37.67932439,127.0524731,서울특별시 노원구 상계동 
지역근린공원,역삼무궁화공원,강남구,역삼동,37.49395206,127.0323182,서울특별시 강남구 역삼동 역삼로
지역근린공원,꿈나무공원,금천구,독산동,37.46356548,126.9049612,서울특별시 금천구 독산동 
지역근린공원,성북천분수광장,성북구,동소문동2가,37.58823257,127.0067063,서울특별시 성북구 동소문동2가 
지역근린공원,보람공원,성동구,마장동,37.56619002,127.0381819,서울특별시 성동구 마장동 마장로
지역근린공원,우면산도시공원,서초구,방배동,37.47378779,127.0031009,서울특별시 서초구 방배동 
지역근린공원,암벽등반공원,성동구,응봉동,37.54839769,127.0307647,서울특별시 성동구 응봉동 독서당로60길
지역근린공원,체육공원,금천구,독산동,37.46820218,126.9084651,서울특별시 금천구 독산동 독산로54길
지역근린공원,지봉골공원,종로구,창신동,37.57869823,127.014753,서울특별시 종로구 창신동 지봉로13길
지역근린공원,건너말공원,송파구,가락동,37.49181279,127.1240069,서울특별시 송파구 가락동 중대로10길
지역근린공원,백범광장,중구,회현동1가,37.55488328,126.9792527,서울특별시 중구 회현동1가 
지역근린공원,마들근린공원,노원구,상계동,37.64434716,127.0585892,서울특별시 노원구 상계동 덕릉로
지역근린공원,연주대공원,관악구,신림동,37.46924517,126.9419927,서울특별시 관악구 신림동 
지역근린공원,양지공원,중랑구,면목동,37.59036473,127.0890983,서울특별시 중랑구 면목동 면목로78길
지역근린공원,송이공원,송파구,송파동,37.50119706,127.1189488,서울특별시 송파구 송파동 
지역근린공원,삿갓봉근린공원,노원구,중계동,37.65798456,127.0760837,서울특별시 노원구 중계동 한글비석로
지역근린공원,한티근린공원,강남구,대치동,37.49510179,127.0622257,서울특별시 강남구 대치동 
지역근린공원,샛마을근린공원,강동구,명일동,37.55194023,127.1467133,서울특별시 강동구 명일동 
지역근린공원,근린공원,양천구,신정동,37.51375837,126.8457195,서울특별시 양천구 신정동 신정로13가길
지역근린공원,대림3동체육공원,영등포구,대림동,37.50417896,126.8951428,서울특별시 영등포구 대림동 도신로
지역근린공원,답동소공원,서대문구,홍은동,37.59396569,126.9337209,서울특별시 서대문구 홍은동 
지역근린공원,신우어린이공원,영등포구,대림동,37.50329402,126.8992246,서울특별시 영등포구 대림동 대림로44길
지역근린공원,불당골마을마당,강북구,미아동,37.61940323,127.0190396,서울특별시 강북구 미아동 
지역근린공원,세곡천어린이공원,강남구,세곡동,37.46326536,127.1013141,서울특별시 강남구 세곡동 
지역근린공원,선형의숲,마포구,중동,37.57228379,126.9070448,서울특별시 마포구 중동 
지역근린공원,백설어린이공원,관악구,봉천동,37.47613818,126.9536506,서울특별시 관악구 봉천동 관악로6길
지역근린공원,역삼은행나무공원,강남구,역삼동,37.50541876,127.0312427,서울특별시 강남구 역삼동 
지역근린공원,미리내공원,동대문구,장안동,37.58089286,127.0717374,서울특별시 동대문구 장안동 
지역근린공원,신세대공원,양천구,신월동,37.53482918,126.8327689,서울특별시 양천구 신월동 
지역근린공원,역마을공원,은평구,역촌동,37.60111657,126.9185212,서울특별시 은평구 역촌동 진흥로1길
지역근린공원,호박골공원,관악구,신림동,37.4819389,126.9239951,서울특별시 관악구 신림동 
지역근린공원,월천그린공원,도봉구,창동,37.64761079,127.0507041,서울특별시 도봉구 창동 노해로70길
지역근린공원,무궁화공원,송파구,가락동,37.49304679,127.1270035,서울특별시 송파구 가락동 
지역근린공원,뒷말어린이공원,도봉구,방학동,37.66380059,127.0336375,서울특별시 도봉구 방학동 
지역근린공원,푸른동산공원,광진구,구의동,37.54289234,127.0910277,서울특별시 광진구 구의동 광나루로44길
지역근린공원,잔다리공원,마포구,서교동,37.55458854,126.9127316,서울특별시 마포구 서교동 동교로
지역근린공원,흥이어린이공원,송파구,가락동,37.50119513,127.1249074,서울특별시 송파구 가락동 송이로17길
지역근린공원,발음공원,강서구,내발산동,37.55222241,126.8331812,서울특별시 강서구 내발산동 강서로47길
지역근린공원,서원어린이공원,도봉구,도봉동,37.68382592,127.0433044,서울특별시 도봉구 도봉동 
지역근린공원,근린공원,송파구,송파동,37.50816666,127.1093759,서울특별시 송파구 송파동 
지역근린공원,이문둔치공원,동대문구,이문동,37.60421799,127.0716653,서울특별시 동대문구 이문동 
지역근린공원,소귀어린이공원,강북구,수유동,37.63858363,127.0186871,서울특별시 강북구 수유동 
지역근린공원,송죽어린이공원,양천구,신월동,37.53943929,126.8338695,서울특별시 양천구 신월동 
지역근린공원,중대어린이공원,송파구,송파동,37.49976474,127.1154812,서울특별시 송파구 송파동 
지역근린공원,진달래어린이공원,강동구,명일동,37.55133546,127.1514283,서울특별시 강동구 명일동 고덕로62길
지역근린공원,부석공원,강서구,개화동,37.58290648,126.7988987,서울특별시 강서구 개화동 
지역근린공원,구로근린공원,구로구,구로동,37.4968072,126.8897201,서울특별시 구로구 구로동 가마산로25길
지역근린공원,봉화공원,중랑구,중화동,37.59815643,127.077437,서울특별시 중랑구 중화동 중랑역로
지역근린공원,당산나루소공원,영등포구,당산동5가,37.53261029,126.9005922,서울특별시 영등포구 당산동5가 
지역근린공원,푸른공원,서초구,반포동,37.5009373,126.9896793,서울특별시 서초구 반포동 신반포로
지역근린공원,중랑구체육공원,중랑구,중화동,37.60216946,127.0733457,서울특별시 중랑구 중화동 
지역근린공원,중화둔치공원,중랑구,중화동,37.60467386,127.0730501,서울특별시 중랑구 중화동 
지역근린공원,송정공원,강서구,공항동,37.56074861,126.8113172,서울특별시 강서구 공항동 
지역근린공원,무궁화공원,도봉구,방학동,37.66784033,127.0421177,서울특별시 도봉구 방학동 
지역근린공원,배밭골공원,성북구,정릉동,37.60786199,126.9988271,서울특별시 성북구 정릉동 정릉로10길
지역근린공원,벌말어린이공원,송파구,오금동,37.50191211,127.1398935,서울특별시 송파구 오금동 동남로28길
지역근린공원,어린이교통공원,송파구,신천동,37.5158363,127.1020212,서울특별시 송파구 신천동 올림픽로35다길
지역근린공원,궁현어린이공원,서초구,서초동,37.48844393,127.0103148,서울특별시 서초구 서초동 
지역근린공원,용왕산체육공원,양천구,목동,37.54349003,126.8781986,서울특별시 양천구 목동 용왕정길
지역근린공원,역말공원,강서구,화곡동,37.54964728,126.8487834,서울특별시 강서구 화곡동 화곡로44가길
대형시민/도심공원,월드컵공원노을공원,마포구,상암동,37.57496913,126.8749433,서울특별시 마포구 상암동 하늘공원로
지역근린공원,효창공원,용산구,효창동,37.54511212,126.9612547,서울특별시 용산구 효창동 효창원로
지역근린공원,양천공원,양천구,신정동,37.51808397,126.8682054,서울특별시 양천구 신정동 목동동로
지역근린공원,길동생태공원,강동구,길동,37.54078969,127.1549872,서울특별시 강동구 길동 천호대로
지역근린공원,근린공원,관악구,봉천동,37.49146199,126.9521517,서울특별시 관악구 봉천동 성현로
지역근린공원,늘봄어린이공원,송파구,문정동,37.48767369,127.1338393,서울특별시 송파구 문정동 
지역근린공원,뚝섬유수지체육공원,성동구,성수동1가,37.54931687,127.0402233,서울특별시 성동구 성수동1가 서울숲길
지역근린공원,곰돌이어린이공원,강동구,고덕동,37.55617248,127.1549838,서울특별시 강동구 고덕동 고덕로61길
지역근린공원,봉제산근린공원,강서구,화곡동,37.54222179,126.8518893,서울특별시 강서구 화곡동 초록마을로
지역근린공원,양평어린이공원,영등포구,양평동4가,37.53811674,126.8980808,서울특별시 영등포구 양평동4가 
지역근린공원,역삼공원,강남구,역삼동,37.50139653,127.0304014,서울특별시 강남구 역삼동 테헤란로7길
지역근린공원,예술어린이공원,서초구,서초동,37.48322337,127.0146921,서울특별시 서초구 서초동 남부순환로323길
지역근린공원,경의선공원,마포구,대흥동,37.546375,126.9426884,서울특별시 마포구 대흥동 
지역근린공원,교남체육공원,종로구,행촌동,37.57635467,126.9626705,서울특별시 종로구 행촌동 통일로12길
대형시민/도심공원,도곡공원,강남구,도곡동,37.48980723,127.0447522,서울특별시 강남구 도곡동 
지역근린공원,꿀벌어린이공원,양천구,신월동,37.51997447,126.8420098,서울특별시 양천구 신월동 
대형시민/도심공원,선유도공원,영등포구,양화동,37.54373569,126.9003392,서울특별시 영등포구 양화동 선유로
지역근린공원,온달공원,광진구,광장동,37.54595538,127.103788,서울특별시 광진구 광장동 아차산로73길
지역근린공원,일원비둘기공원,강남구,일원동,37.48332927,127.0858461,서울특별시 강남구 일원동 
지역근린공원,수명공원,강서구,화곡동,37.54083731,126.8343559,서울특별시 강서구 화곡동 화곡로15길
지역근린공원,은행공원,금천구,시흥동,37.45210218,126.9069904,서울특별시 금천구 시흥동 금하로
